0,0,0
0.05,0,0
0.1,-7.58602408686257e-06,0.000166169153316862
0.15,3.51664371109285e-05,0.00041921410402757
0.2,0.000127048799324574,0.000727790822623439
0.25,0.000258125549872302,0.00107530246638198
0.3,0.000417935208014216,0.00145097039366283
0.35,0.000597806107792789,0.00184672108758904
0.4,0.000790295825891661,0.00225671102464332
0.45,0.00098925066465517,0.00267655743781495
0.5,0.00118977833374636,0.00310279951346561
0.55,0.00138803817071534,0.00353269252792891
0.6,0.00158130364569468,0.00396383243679219
0.65,0.00176765060047055,0.00439415593038647
0.7,0.0019457104765153,0.00482194042191542
0.75,0.00211447418090992,0.0052458040689732
0.8,0.00227314309305976,0.00566469975764833
0.85,0.00242142990250606,0.00607756865590773
0.9,0.00255919437143247,0.00648355054039412
0.95,0.00268635768894592,0.00688199803874455
1,0.00280303261928131,0.00727232100318118
1.05,0.00290947119112642,0.007653986572069
1.1,0.00300602245495447,0.00802651919796523
1.15,0.00309309833648678,0.00838950066715237
1.2,0.00317114606091921,0.00874257018065007
1.25,0.00324062576759756,0.00908542435683703
1.3,0.00330199243734602,0.00941781730511393
1.35,0.00335568118834981,0.00973956066317124
1.4,0.00340209536925907,0.0100505236507912
1.45,0.00344159688915567,0.0103506331284118
1.5,0.00347454165133317,0.0106398401830835
1.55,0.00350146412183821,0.0109179720134865
1.6,0.0035227160994764,0.0111850076897884
1.65,0.00353861564346171,0.0114409615169965
1.7,0.00354948013130759,0.0116858549784116
1.75,0.00355562343121894,0.0119197168215092
1.8,0.00355735360170555,0.0121425830781432
1.85,0.00355497099367975,0.0123544971488251
1.9,0.00354876669893191,0.0125555098625823
1.95,0.00353902127748552,0.0127456795471862
2,0.00352600369797305,0.0129250720742975
2.05,0.0035099704906308,0.0130937609261987
2.1,0.00349116501062703,0.0132518272751243
2.15,0.00346981684116814,0.0133993600408935
2.2,0.00344614129977618,0.0135364559569184
2.25,0.00342033902033206,0.0136632196308478
2.3,0.00339259558712625,0.0137797636032456
2.35,0.00336308126273315,0.0138862084381595
2.4,0.00333195071162782,0.0139826827726661
2.45,0.00329934277597658,0.0140693233781898
2.5,0.00326538030492513,0.0141462752427695
2.55,0.00323016997774714,0.0142136916267544
2.6,0.00319380253130689,0.0142717338525001
2.65,0.00315645050964512,0.0143204992734929
2.7,0.00311826985971752,0.0143600945895357
2.75,0.00307934435642768,0.0143906767370189
2.8,0.00303975571395425,0.0144124009285986
2.85,0.00299958349183026,0.01442542071464
2.9,0.00295890503246906,0.0144298880769055
2.95,0.00291779537133965,0.0144259534793373
3,0.00287632718963902,0.0144137659211357
3.05,0.00283457073257604,0.0143934730264494
3.1,0.00279259375288408,0.0143652210867691
3.15,0.00275046146267386,0.0143291551403922
3.2,0.0027082364791927,0.0142854190181085
3.25,0.0026659787582959,0.0142341554379558
3.3,0.00262374554815883,0.0141755060366708
3.35,0.00258159134533765,0.0141096114286346
3.4,0.00253956784698455,0.0140366113217806
3.45,0.00249772389383663,0.0139566444898047
3.5,0.00245610544972004,0.0138698489232529
3.55,0.00241475552674253,0.0137763618256921
3.6,0.00237371415284723,0.0136763197026538
3.65,0.00233301832719465,0.0135698584228295
3.7,0.00229270198754995,0.0134571132542116
3.75,0.00225279596375288,0.013338218953648
3.8,0.00221332793244478,0.0132133097991139
3.85,0.00217432237319629,0.0130825196538923
3.9,0.00213580054568008,0.0129459820302015
3.95,0.00209778043811608,0.0128038301285102
4,0.00206027673777393,0.0126561969154768
4.05,0.00202330079407138,0.0125032151595827
4.1,0.00198686057415881,0.0123450175007963
4.15,0.0019509606389384,0.0121817364790403
4.2,0.0019156021094438,0.0120135046223975
4.25,0.00188079807088336,0.0118404442342082
4.3,0.00184659909495738,0.0116626510643716
4.35,0.00181301288565113,0.0114802476299684
4.4,0.00178004320667072,0.0112933569183917
4.45,0.00174769376361907,0.0111020998134152
4.5,0.00171596816543728,0.0109065951747489
4.55,0.00168486990055963,0.0107069598388645
4.6,0.00165440230294744,0.0105033087243485
4.65,0.00162456852872443,0.0102957548231897
4.7,0.00159537152373901,0.0100844092918089
4.75,0.00156681399898252,0.00986938147063555
4.8,0.00153889841990173,0.00965077895369473
4.85,0.00151162694871053,0.00942870758541569
4.9,0.00148500144723689,0.00920327157244792
4.95,0.00145902343943183,0.00897457347030076
5,0.00143369408765123,0.0087427142666932
5.05,0.00140901417121113,0.00850779338654774
5.1,0.00138498406170254,0.00826990874562684
5.15,0.00136160370991243,0.00802915681929637
5.2,0.00133887260634737,0.00778563265262195
5.25,0.0013167897700412,0.00753942990440004
5.3,0.00129535371602568,0.0072906408967639
5.35,0.00127456245238387,0.00703935665539309
5.4,0.00125441343076281,0.00678566693015897
5.45,0.00123490356093254,0.00652966025477041
5.5,0.00121602916387971,0.00627142396356448
5.55,0.00119778596450373,0.00601104423383642
5.6,0.00118016906220323,0.00574860615030173
5.65,0.00116317291834209,0.00548419370073137
5.7,0.00114679133477336,0.00521788980751472
5.75,0.00113101744356643,0.00494977641966282
5.8,0.00111584367081365,0.00467993446980819
5.85,0.00110126173161178,0.00440844397368613
5.9,0.00108726260974121,0.00413538402769583
5.95,0.00107383653913272,0.00386083284039771
6,0.00106097298950289,0.00358486777597301
6.05,0.00104866872662583,0.00330756057316862
6.1,0.00103693124431023,0.00302897573416444
6.15,0.00102575151156997,0.00274918675474672
6.2,0.00101512007372627,0.00246826614940638
6.25,0.00100502770623272,0.00218628507694233
6.3,0.000995465425258132,0.00190331337621237
6.35,0.000986424447783386,0.00161941955520569
6.4,0.000977896179806675,0.00133467086648347
6.45,0.000969872214411256,0.00104913331980326
6.5,0.000962344304212583,0.000762871694094582
