Tiempo_s,Error_Abs_h1_lin_cm,Error_Abs_h2_lin_cm
172.20000000000002,0.19914244099066386,0.09565690102361253
172.25,0.19877205585990612,0.09592629843529002
172.3,0.19840147310550943,0.09619521365654242
172.35000000000002,0.19803070970072917,0.0964636280246841
172.4,0.19765978256132655,0.09673152298172727
172.45000000000002,0.19728870854556663,0.09699888007438269
172.5,0.19691750445422174,0.09726568095405966
172.55,0.19654618703056764,0.09753190737686532
172.60000000000002,0.196174772960386,0.09779754120360536
172.65,0.19580327887196403,0.09806256439978435
172.70000000000002,0.19543172133609338,0.09832695903560507
172.75,0.19506011686607239,0.09859070728596743
172.8,0.1946884819177031,0.09885379143047164
172.85000000000002,0.19431683288929325,0.09911619385341609
172.9,0.1939451861216565,0.09937789704379495
172.95000000000002,0.1935735578981107,0.09963888359530472
173.0,0.19320196444447996,0.099899136206337
173.05,0.19283042192909278,0.10015863767998366
173.10000000000002,0.19245894646278336,0.10041737092403372
173.15,0.19208755409889158,0.10067531895097612
173.20000000000002,0.191716260833261,0.10093246487799662
173.25,0.1913450826042426,0.10118879192697987
173.3,0.1909740352926903,0.10144428342450974
173.35000000000002,0.19060313472196513,0.10169892280186763
173.4,0.1902323966579328,0.1019526935950324
173.45000000000002,0.18986183680896362,0.1022055794446839
173.5,0.1894914708259341,0.10245756409619777
173.55,0.18912131430222529,0.10270863139964954
173.60000000000002,0.18875138277372366,0.10295876530981261
173.65,0.18838169171882074,0.10320794988615857
173.70000000000002,0.18801225655841436,0.10345616929285859
173.75,0.18764309265590606,0.1037034077987796
173.8,0.18727421531720342,0.1039496497774902
173.85000000000002,0.18690563979071942,0.10419487970725477
173.9,0.18653738126737202,0.10443908217103726
173.95000000000002,0.18616945488058417,0.10468224185650014
174.0,0.18580187570628492,0.10492434355600377
174.05,0.18543465876290738,0.10516537216660668
174.10000000000002,0.1850678190113902,0.10540531269006663
174.15,0.18470137135517886,0.1056441502328389
174.20000000000002,0.18433533064022184,0.10588187000607832
174.25,0.18396971165497433,0.10611845732563623
174.3,0.1836045291303951,0.1063538976120642
174.35000000000002,0.18323979773995047,0.10658817639061062
174.4,0.1828755320996106,0.10682127929122452
174.45000000000002,0.1825117467678508,0.10705319204855034
174.5,0.18214845624565273,0.10728390050193277
174.55,0.18178567497650136,0.10751339059541509
174.60000000000002,0.1814234173463887,0.1077416483777377
174.65,0.18106169768381183,0.10796866000234093
174.70000000000002,0.1807005302597718,0.10819441172736192
174.75,0.18033992928777642,0.10841888991563707
174.8,0.17997990892383747,0.10864208103470128
174.85000000000002,0.17962048326647212,0.10886397165678734
174.9,0.17926166635670454,0.10908454845882619
174.95000000000002,0.17890347217806163,0.10930379822244873
175.0,0.17854591465657765,0.10952170783398163
175.05,0.17818900766078982,0.10973826428445285
175.10000000000002,0.1778327650017432,0.10995345466958649
175.15,0.17747720043298637,0.11016726618980587
175.20000000000002,0.17712232765057304,0.11037968615023319
175.25,0.17676816029306397,0.11059070196068783
175.3,0.17641471194152247,0.11080030113568909
175.35000000000002,0.17606199611952011,0.11100847129445236
175.4,0.17571002629313098,0.11121520016089438
175.45000000000002,0.1753588158709355,0.11142047556362798
175.5,0.1750083782040203,0.11162428543596489
175.55,0.17465872658597553,0.11182661781591607
175.60000000000002,0.1743098742528978,0.11202746084618999
175.65,0.17396183438338833,0.11222680277419364
175.70000000000002,0.17361462009855416,0.11242463195203292
175.75,0.17326824446200692,0.11262093683651123
175.8,0.17292272047986396,0.11281570598913118
175.85000000000002,0.172578061099744,0.11300892808089949
175.9,0.17223427908516947,0.11320059249882684
175.95000000000002,0.17189138718792865,0.11339068853283354
176.0,0.17154939819655074,0.11357920513279073
176.05,0.17120832484514362,0.11376613134213877
176.10000000000002,0.17086817981339375,0.11395145629788592
176.15,0.17052897572656622,0.11413516923060897
176.20000000000002,0.17019072515550399,0.11431725946445398
176.25,0.1698534406166307,0.11449771641713416
176.3,0.16951713457194553,0.11467652959993233
176.35000000000002,0.16918181942902932,0.11485368861769915
176.4,0.1688475075410395,0.11502918316885387
176.45000000000002,0.1685142112067134,0.11520300304538426
176.5,0.16818194267036596,0.11537513813284633
176.55,0.16785071412189143,0.11554557841036567
176.60000000000002,0.16752053769676228,0.11571431395063468
176.65,0.16719142547603033,0.11588133491991469
176.70000000000002,0.1668633894870677,0.11604663157532905
176.75,0.16653644170534082,0.1162101942584759
176.8,0.1662105940481856,0.11637201341814854
176.85000000000002,0.16588585837911396,0.11653207959448908
176.9,0.16556224659533858,0.11669038305634066
176.95000000000002,0.16523977131477874,0.11684691095511061
177.0,0.1649184445051334,0.11700165301270701
177.05,0.16459827787084458,0.11715459991048886
177.10000000000002,0.16427928306229805,0.11730574242096517
177.15,0.1639614716758272,0.11745507140779807
177.20000000000002,0.16364485525370948,0.11760257782580073
177.25,0.16332944528416987,0.11774825272093913
177.3,0.16301525320137553,0.11789208723033129
177.35000000000002,0.1627022903854431,0.11803407258224631
177.4,0.16239056816243283,0.11817420009610571
177.45000000000002,0.1620800978043499,0.11831246118248415
177.5,0.16177089052914656,0.11844884734310661
177.55,0.16146295750522655,0.11858335015442131
177.60000000000002,0.16115630984564755,0.1187159612888608
177.65,0.16085095860422297,0.11884667252898967
177.70000000000002,0.16054691478211164,0.11897547574342138
177.75,0.1602441893278246,0.11910236288679432
177.8,0.15994279313722384,0.11922732599977219
177.85000000000002,0.15964273705352283,0.11935035720904534
177.9,0.15934403186728796,0.11947144872732803
177.95000000000002,0.15904668831643565,0.11959059285336082
178.0,0.15875071708623434,0.1197077819719089
178.05,0.15845612880930476,0.11982300855376306
178.10000000000002,0.1581629340656185,0.11993626515573938
178.15,0.15787114338249933,0.12004754442068027
178.20000000000002,0.15758076723462155,0.12015683907745205
178.25,0.15729181604034262,0.1202641419488018
178.3,0.15700430016776928,0.12036944593328859
178.35000000000002,0.15671822994117057,0.12047274399322079
178.4,0.1564336156313212,0.12057402917906995
178.45000000000002,0.15615046745538452,0.12067329462975528
178.5,0.15586879557691197,0.12077053357264327
178.55,0.15558861010708888,0.12086573931910163
178.60000000000002,0.1553099211081408,0.12095890525251306
178.65,0.15503273858198663,0.12105002486874558
178.70000000000002,0.15475707247717754,0.1211390917512014
178.75,0.1544829326901087,0.12122609956648871
178.8,0.15421032906501544,0.12131104206442485
178.85000000000002,0.15393927139397706,0.12139391307803317
178.9,0.1536697694169137,0.12147470652354476
178.95000000000002,0.15340183282158865,0.12155341640039952
179.0,0.15313547124360705,0.12163003679124401
179.05,0.15287069426641597,0.12170456186193224
179.10000000000002,0.15260751142130505,0.12177698586152558
179.15,0.15234593218740616,0.12184730312229351
179.20000000000002,0.15208596599169366,0.12191550805971396
179.25,0.151827622208983,0.12198159517246912
179.3,0.1515709101619328,0.1220455590424531
179.35000000000002,0.15131583912104396,0.12210739433476461
179.4,0.15106241830465886,0.1221670957977105
179.45000000000002,0.15081065687896286,0.12222465826280532
179.5,0.15056056395798284,0.12228007664477139
179.55,0.1503121486044966,0.12233334593841662
179.60000000000002,0.15006541984029892,0.12238446118328049
179.65,0.14982038662926592,0.12243341752066206
179.70000000000002,0.14957705788075265,0.12248021018222074
179.75,0.14933544245262081,0.12252483447992464
179.8,0.14909554915117518,0.12256728580620803
179.85000000000002,0.14885738673113702,0.12260755963403348
179.9,0.1486209638956187,0.12264565151692795
179.95000000000002,0.14838264323356748,0.1226815572438169
180.0,0.1481958734932419,0.12271567311456129
180.05,0.1479529845079668,0.12274958197082617
180.10000000000002,0.14771894487742004,0.12278356181937254
180.15,0.1474844106181218,0.12281761272587219
180.20000000000002,0.1472493935018634,0.12285172616555359
180.25,0.14701390518479465,0.12288589371646508
180.3,0.14677795720818254,0.12292010705895924
180.35000000000002,0.14654156099841043,0.12295435797569504
180.4,0.14630472786697976,0.12298863835163536
180.45000000000002,0.1460674690105076,0.12302294017404944
180.5,0.14582979551072892,0.12305725553251115
180.55,0.14559172029145595,0.1230915747034593
180.60000000000002,0.1453532561018163,0.12312588864050976
180.65,0.14511441313664225,0.12316019025170877
180.70000000000002,0.14487520152102143,0.12319447247200466
180.75,0.14463563130779675,0.12322872829890856
180.8,0.14439571247756594,0.12326295079249407
180.85000000000002,0.14415545493868287,0.12329713307539826
180.9,0.14391486852725588,0.12333126833281999
180.95000000000002,0.14367396300714858,0.12336534981252159
181.0,0.14343274806998055,0.12339937082482752
181.05,0.14319123333512584,0.12343332474262537
181.10000000000002,0.14294942834971425,0.12346720500136486
181.15,0.142707342588631,0.12350100509905884
181.20000000000002,0.14246498545451536,0.12353471859628297
181.25,0.1422223662777637,0.12356833911617501
181.3,0.14197949431652615,0.12360186034443624
181.35000000000002,0.14173637875670891,0.12363527602932967
181.4,0.14149302871197325,0.12366857998168182
181.45000000000002,0.14124945322373517,0.12370176607488167
181.5,0.14100566126116712,0.12373482824488066
181.55,0.14076166172119556,0.12376776049019302
181.60000000000002,0.1405174634285033,0.12380055687189577
181.65,0.14027307513552711,0.12383321151362876
181.70000000000002,0.14002850552246038,0.12386571860159429
181.75,0.1397837631972508,0.12389807238455779
181.8,0.1395388566956018,0.12393026717384611
181.85000000000002,0.13929379448097204,0.12396229734335032
181.9,0.13904858494457537,0.1239941573295239
181.95000000000002,0.13880323640538123,0.12402584163138178
182.0,0.13855775711011306,0.1240573448105034
182.05,0.13831215523325088,0.12408866149102929
182.10000000000002,0.13806643887702974,0.12411978635966381
182.15,0.13782061607144,0.12415071416567343
182.20000000000002,0.13757469477422654,0.12418143972088742
182.25,0.13732868287089015,0.12421195789969787
182.3,0.1370825881746869,0.12424226363905964
182.35000000000002,0.1368364184266278,0.12427235193848973
182.4,0.13659018129548,0.12430221786006862
182.45000000000002,0.13634388437776396,0.1243318565284389
182.5,0.13609753519775758,0.12436126313080595
182.55,0.13585114120749311,0.12439043291693833
182.60000000000002,0.13560470978675743,0.12441936119916633
182.65,0.13535824824309398,0.1244480433523841
182.70000000000002,0.13511176381179985,0.12447647481404721
182.75,0.13486526365592955,0.1245046510841754
182.8,0.13461875486629055,0.12453256772534983
182.85000000000002,0.13437224446144705,0.12456022036271448
182.9,0.13412573938771827,0.1245876046839775
182.95000000000002,0.13387924651917846,0.12461471643940743
183.0,0.13363277265765716,0.12464155144183697
183.05,0.13338632453273933,0.12466810556666201
183.10000000000002,0.13313990880176457,0.12469437475183913
183.15,0.13289353204982873,0.1247203549978898
183.20000000000002,0.1326472007897827,0.12474604236789692
183.25,0.13240092146223176,0.12477143298750652
183.3,0.1321547004355373,0.1247965230449264
183.35000000000002,0.13190854400581542,0.1248213087909289
183.4,0.1316624583969389,0.12484578653884706
183.45000000000002,0.13141644976053352,0.1248699526645785
183.5,0.13117052417598202,0.1248938036065815
183.55,0.1309246876504213,0.1249173358658786
183.60000000000002,0.13067894611874487,0.12494054600605473
183.65,0.13043330544360054,0.12496343065325766
183.70000000000002,0.13018777141539128,0.12498598649619656
183.75,0.12994234975227564,0.12500821028614445
183.8,0.12969704610016725,0.12503009883693753
183.85000000000002,0.12945186603273534,0.12505164902497368
183.9,0.1292068150514046,0.1250728577892133
183.95000000000002,0.12896189858535406,0.12509372213118064
184.0,0.12871712199151836,0.12511423911496164
184.05,0.12847249055458823,0.12513440586720515
184.10000000000002,0.1282280094870084,0.1251542195771234
184.15,0.12798368392898002,0.1251736774964901
184.20000000000002,0.12773951894845847,0.1251927769396432
184.25,0.1274955195411553,0.12521151528348123
184.3,0.12725169063053654,0.12522988996746776
184.35000000000002,0.1270080370678238,0.12524789849362727
184.4,0.12676456363199423,0.1252655384265479
184.45000000000002,0.1265212750297801,0.1252828073933801
184.5,0.12627817589566867,0.12529970308383687
184.55,0.12603527079190247,0.12531622325019434
184.60000000000002,0.12579256420847984,0.1253323657072914
184.65,0.12555006056315343,0.12534812833252912
184.70000000000002,0.12530776420143253,0.12536350906587126
184.75,0.1250656793965802,0.12537850590984487
184.8,0.12482381034961583,0.125393116929539
184.85000000000002,0.1245821631860107,0.12540733804292797
184.9,0.12434074606328983,0.12542116283406868
184.95000000000002,0.12409956321199032,0.12543458929579998
185.0,0.12385861871589549,0.1254476155803982
185.05,0.12361791662806876,0.12546023986356425
185.10000000000002,0.12337746097085406,0.12547246034442378
185.15,0.12313725573587508,0.12548427524552777
185.20000000000002,0.12289730488403532,0.12549568281285084
185.25,0.12265761234551767,0.1255066813157936
185.3,0.12241818201978519,0.12551726904718036
185.35000000000002,0.12217901777558104,0.12552744432326146
185.4,0.1219401234509282,0.12553720548371083
185.45000000000002,0.12170150285312903,0.12554655089162745
185.5,0.12146315975876641,0.12555547893353564
185.55,0.12122509791370299,0.12556398801938407
185.60000000000002,0.1209873210330805,0.12557207658254604
185.65,0.12074983280132186,0.12557974307981987
185.70000000000002,0.12051263687212904,0.12558698599142887
185.75,0.12027573686848383,0.12559380382102076
185.8,0.12003913638264814,0.12560019509566742
185.85000000000002,0.11980283897616399,0.12560615836586728
185.9,0.11956684817985286,0.12561169220554197
185.95000000000002,0.11933116749381564,0.1256167952120385
186.0,0.11909580038743442,0.1256214660061282
186.05,0.1188607502993707,0.12562570323200808
186.10000000000002,0.11862602063756472,0.12562950555729882
186.15,0.11839161477923826,0.12563287167304676
186.20000000000002,0.11815753607089183,0.12563580029372295
186.25,0.11792378782830605,0.1256382901572227
186.3,0.1176903733365417,0.12564034002486568
186.35000000000002,0.11745729584993897,0.1256419486813976
186.4,0.11722455859211889,0.1256431149349889
186.45000000000002,0.11699216475598156,0.1256438376172328
186.5,0.11676011750370689,0.12564411558315008
186.55,0.11652841996675489,0.12564394771118448
186.60000000000002,0.11629707524586502,0.1256433329032046
186.65,0.11606608641105826,0.12564227008450488
186.70000000000002,0.11583545650163292,0.12564075820380333
186.75,0.1156051885261692,0.12563879623324303
186.8,0.11537528546252639,0.12563638316839265
186.85000000000002,0.11514575025784353,0.12563351802824496
186.9,0.11491658582854017,0.12563019985521695
186.95000000000002,0.11468779506031493,0.12562642771515137
187.0,0.11445938080814726,0.12562220069731594
187.05,0.11423134589629534,0.12561751791440207
187.10000000000002,0.11400369311829785,0.12561237850252616
187.15,0.11377642523697322,0.12560678162122987
187.20000000000002,0.11354954498442038,0.12560072645348036
187.25,0.11332305506201734,0.12559421220566733
187.3,0.1130969581404219,0.12558723810760752
187.35000000000002,0.1128712568595723,0.125579803412541
187.4,0.11264595382868697,0.12557190739713314
187.45000000000002,0.11242105162626269,0.1255635493614748
187.5,0.11219655280007776,0.12555472862907993
187.55,0.11197245986718958,0.1255454445468887
187.60000000000002,0.11174877531393568,0.12553569648526552
187.65,0.11152550159593301,0.1255254838379991
187.70000000000002,0.11130264113807901,0.1255148060223043
187.75,0.11108019633455021,0.12550366247881944
187.8,0.1108581695488043,0.12549205267160835
187.85000000000002,0.11063656311357736,0.12547997608815878
187.9,0.11041537933088631,0.1254674322393845
187.95000000000002,0.11019462047202784,0.12545442065962295
188.0,0.10997428877757773,0.12544094090663654
188.05,0.10975438645739327,0.12542699256161347
188.10000000000002,0.10953491569060947,0.1254125752291651
188.15,0.10931587862564353,0.1253976885373289
